Statistical profiling result from log_with_console.log, (11087 ticks, 34 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      1    0.0%    0.0%  Function: ^resolveBSONOptions /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/bson.js:55:28
      1    0.0%    0.0%  Function: ^resOnFinish node:_http_server:788:21
      1    0.0%    0.0%  Function: ^render /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/express/lib/response.js:1016:29
      1    0.0%    0.0%  Function: ^remove node:internal/linkedlist:16:16
      1    0.0%    0.0%  Function: ^readStart node:_http_incoming:40:19
      1    0.0%    0.0%  Function: ^readPackageScope node:internal/modules/cjs/loader:321:26
      1    0.0%    0.0%  Function: ^read /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/utils.js:822:9
      1    0.0%    0.0%  Function: ^processWaitQueue /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/cmap/connection_pool.js:406:21
      1    0.0%    0.0%  Function: ^process.cwd /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/graceful-fs/polyfills.js:8:23
      1    0.0%    0.0%  Function: ^parseurl /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/parseurl/index.js:35:19
      1    0.0%    0.0%  Function: ^parserOnIncoming node:_http_server:852:26
      1    0.0%    0.0%  Function: ^parseFileMode node:internal/validators:59:23
      1    0.0%    0.0%  Function: ^parseExtendedQueryString /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/express/lib/utils.js:289:34
      1    0.0%    0.0%  Function: ^parse /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/cmap/commands.js:426:10
      1    0.0%    0.0%  Function: ^onwrite node:internal/streams/writable:425:17
      1    0.0%    0.0%  Function: ^onWriteComplete node:internal/stream_base_commons:80:25
      1    0.0%    0.0%  Function: ^onStreamRead node:internal/stream_base_commons:167:22
      1    0.0%    0.0%  Function: ^onParserExecuteCommon node:_http_server:691:31
      1    0.0%    0.0%  Function: ^normalizeString node:path:66:25
      1    0.0%    0.0%  Function: ^nocompress /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/compression/index.js:134:25
      1    0.0%    0.0%  Function: ^next /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/express/lib/router/route.js:116:16
      1    0.0%    0.0%  Function: ^maxWireVersion /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/utils.js:396:24
      1    0.0%    0.0%  Function: ^makeFindCommand /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/operations/find.js:55:25
      1    0.0%    0.0%  Function: ^makeDocumentSegment /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/cmap/commands.js:371:24
      1    0.0%    0.0%  Function: ^join node:path:1166:7
      1    0.0%    0.0%  Function: ^isValid /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/read_preference.js:133:19
      1    0.0%    0.0%  Function: ^isTransactionCommand /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/transactions.js:134:30
      1    0.0%    0.0%  Function: ^isInt32 node:internal/validators:36:17
      1    0.0%    0.0%  Function: ^isFileType node:fs:205:20
      1    0.0%    0.0%  Function: ^isBuffer node:buffer:509:36
      1    0.0%    0.0%  Function: ^internalConnect node:net:875:25
      1    0.0%    0.0%  Function: ^insertGuarded node:internal/timers:325:23
      1    0.0%    0.0%  Function: ^insert node:internal/timers:350:16
      1    0.0%    0.0%  Function: ^insert node:internal/priority_queue:34:9
      1    0.0%    0.0%  Function: ^initAsyncResource node:internal/timers:157:27
      1    0.0%    0.0%  Function: ^inflate /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/express-session/index.js:371:22
      1    0.0%    0.0%  Function: ^include /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/ejs/lib/ejs.js:696:30
