Statistical profiling result from log_without_console.log, (9641 ticks, 36 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      1    0.0%    0.0%  Function: ^toString /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/log4js/lib/levels.js:22:11
      1    0.0%    0.0%  Function: ^supportsRetryableWrites /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/utils.js:994:33
      1    0.0%    0.0%  Function: ^slice node:buffer:593:12
      1    0.0%    0.0%  Function: ^slice node:buffer:1115:40
      1    0.0%    0.0%  Function: ^setStreamTimeout node:internal/stream_base_commons:237:26
      1    0.0%    0.0%  Function: ^set maxAge /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/express-session/session/cookie.js:83:13
      1    0.0%    0.0%  Function: ^session /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/express-session/index.js:179:26
      1    0.0%    0.0%  Function: ^serializeNumber /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/bson/lib/parser/serializer.js:44:25
      1    0.0%    0.0%  Function: ^serializeLong /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/bson/lib/parser/serializer.js:302:23
      1    0.0%    0.0%  Function: ^serializeInto /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/bson/lib/parser/serializer.js:553:23
      1    0.0%    0.0%  Function: ^serializeBson /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/cmap/commands.js:379:18
      1    0.0%    0.0%  Function: ^serializeBoolean /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/bson/lib/parser/serializer.js:96:26
      1    0.0%    0.0%  Function: ^sendLogEventToAppender /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/log4js/lib/log4js.js:36:32
      1    0.0%    0.0%  Function: ^restore /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/express/lib/router/index.js:631:17
      1    0.0%    0.0%  Function: ^res.format /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/express/lib/response.js:684:22
      1    0.0%    0.0%  Function: ^release /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/sessions.js:624:12
      1    0.0%    0.0%  Function: ^readPackageScope node:internal/modules/cjs/loader:321:26
      1    0.0%    0.0%  Function: ^readFileSync node:fs:450:22
      1    0.0%    0.0%  Function: ^read /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/utils.js:822:9
      1    0.0%    0.0%  Function: ^prepareSecretKey node:internal/crypto/keys:555:26
      1    0.0%    0.0%  Function: ^popAsyncContext node:internal/async_hooks:554:25
      1    0.0%    0.0%  Function: ^performInitialHandshake /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/cmap/connect.js:62:33
      1    0.0%    0.0%  Function: ^ondata node:internal/streams/readable:752:18
      1    0.0%    0.0%  Function: ^onWriteComplete node:internal/stream_base_commons:80:25
      1    0.0%    0.0%  Function: ^onParserExecute node:_http_server:634:25
      1    0.0%    0.0%  Function: ^onMessage /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/cmap/connection.js:156:14
      1    0.0%    0.0%  Function: ^onFinish node:_http_outgoing:828:18
      1    0.0%    0.0%  Function: ^onEofChunk node:internal/streams/readable:533:20
      1    0.0%    0.0%  Function: ^offset /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/date-format/lib/index.js:20:16
      1    0.0%    0.0%  Function: ^normalizeParseOptions /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/qs/lib/parse.js:204:59
      1    0.0%    0.0%  Function: ^nextTick node:internal/process/task_queues:104:18
      1    0.0%    0.0%  Function: ^next /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/cursor/abstract_cursor.js:488:14
      1    0.0%    0.0%  Function: ^next /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/express/lib/router/route.js:116:16
      1    0.0%    0.0%  Function: ^maybeReadMore_ node:internal/streams/readable:609:24
      1    0.0%    0.0%  Function: ^maybeReadMore node:internal/streams/readable:602:23
      1    0.0%    0.0%  Function: ^maxWireVersion /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/utils.js:396:24
      1    0.0%    0.0%  Function: ^makeUpdateStatement /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/operations/update.js:157:29
      1    0.0%    0.0%  Function: ^location /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/express/lib/response.js:906:33
      1    0.0%    0.0%  Function: ^isURLInstance node:internal/url:1492:23
      1    0.0%    0.0%  Function: ^isEncoding node:buffer:529:40
      1    0.0%    0.0%  Function: ^isEmpty node:internal/linkedlist:45:17
      1    0.0%    0.0%  Function: ^isBigUint64Array node:internal/util/types:53:26
      1    0.0%    0.0%  Function: ^initHooksExist node:internal/async_hooks:479:24
      1    0.0%    0.0%  Function: ^initAsyncResource node:internal/timers:157:27
      1    0.0%    0.0%  Function: ^inflate /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/express-session/index.js:371:22
      1    0.0%    0.0%  Function: ^includeFile /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/ejs/lib/ejs.js:309:21
      1    0.0%    0.0%  Function: ^include /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/ejs/lib/ejs.js:696:30
      1    0.0%    0.0%  Function: ^header /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/express/lib/response.js:777:29
      1    0.0%    0.0%  Function: ^hasObserver node:internal/perf/observe:474:21
      1    0.0%    0.0%  Function: ^handleWriteReq node:internal/stream_base_commons:45:24
      1    0.0%    0.0%  Function: ^handleCache /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/ejs/lib/ejs.js:210:21
      1    0.0%    0.0%  Function: ^handle /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/express/lib/router/layer.js:86:49
      1    0.0%    0.0%  Function: ^getStatsFromBinding node:internal/fs/utils:530:29
      1    0.0%    0.0%  Function: ^getRequestId /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/cmap/commands.js:78:24
      1    0.0%    0.0%  Function: ^getObserverType node:internal/perf/observe:117:25
      1    0.0%    0.0%  Function: ^getColorDepth node:internal/tty:106:23
      1    0.0%    0.0%  Function: ^get serverSession /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/sessions.js:85:22
      1    0.0%    0.0%  Function: ^get availableConnectionCount /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/cmap/connection_pool.js:113:33
      1    0.0%    0.0%  Function: ^get /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/connect-mongo/build/main/lib/MongoStore.js:201:8
      1    0.0%    0.0%  Function: ^fromString node:buffer:431:20
      1    0.0%    0.0%  Function: ^fromOptions /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/write_concern.js:40:23
      1    0.0%    0.0%  Function: ^format /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/content-type/index.js:65:17
      1    0.0%    0.0%  Function: ^expressInit /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/express/lib/middleware/init.js:29:30
      1    0.0%    0.0%  Function: ^exports.shallowCopyFromList /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/ejs/lib/utils.js:145:40
      1    0.0%    0.0%  Function: ^exports.resolveInclude /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/ejs/lib/ejs.js:120:34
      1    0.0%    0.0%  Function: ^exports.renderFile /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/ejs/lib/ejs.js:441:31
      1    0.0%    0.0%  Function: ^exports.normalizeType /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/express/lib/utils.js:81:33
      1    0.0%    0.0%  Function: ^executeWithServerSelection /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/operations/execute_operation.js:85:36
      1    0.0%    0.0%  Function: ^executeCommand /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/operations/command.js:48:19
      1    0.0%    0.0%  Function: ^endReadableNT node:internal/streams/readable:1339:23
      1    0.0%    0.0%  Function: ^dispatch /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/express/lib/router/route.js:98:45
      1    0.0%    0.0%  Function: ^deserializeObject /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/bson/lib/parser/deserializer.js:65:27
      1    0.0%    0.0%  Function: ^debug /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/express-session/node_modules/debug/src/debug.js:65:17
      1    0.0%    0.0%  Function: ^debug /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/debug/src/common.js:66:17
